id_x,songName,artistName,id_y
lyr_12357,Fascist Faces,Elton John,sgd_031165
lyr_12359,Chloe,Elton John,sgd_004861
lyr_12365,Eight Hundred Dollar Shoes,Elton John,sgd_031163
lyr_12370,I Should Have Sent Roses,Elton John,sgd_031207
lyr_12376,Gone To Shiloh,Elton John,sgd_004889
lyr_12378,Hello Hello,Elton John,sgd_004893
lyr_12380,Hey Ahab,Elton John,sgd_031183
lyr_12389,Holiday Inn,Elton John,sgd_004894
lyr_12392,Ballad Of A Well Known Gun,Elton John,sgd_004839
lyr_12393,Hard Luck Story,Elton John,sgd_004892
lyr_12403,Island Girl,Elton John,sgd_004904
lyr_12405,Come Down In Time,Elton John,sgd_004865
lyr_12406,Goodbye,Elton John,sgd_004890
lyr_12408,All The Nasties,Elton John,sgd_031127
lyr_12411,Indian Sunset,Elton John,sgd_031218
lyr_12413,Dixie Lily,Elton John,sgd_004878
lyr_12416,Goodbye Yellow Brick Road,Elton John,sgd_004891
lyr_12419,Dirty Little Girl,Elton John,sgd_004877
lyr_12423,Grey Seal,Elton John,sgd_031175
lyr_12426,Harmony,Elton John,sgd_031178
lyr_12427,Candle In The Wind,Elton John,sgd_031144
lyr_12430,All The Girls Love Alice,Elton John,sgd_031126
lyr_12451,But Not For Me,Elton John,sgd_031141
lyr_12453,Blues Never Fade Away,Elton John,sgd_031137
lyr_12454,Easier To Walk Away,Elton John,sgd_031160
lyr_12459,Hymn 2000,Elton John,sgd_031189
lyr_12472,I Must Have Lost It On The Wind,Elton John,sgd_031203
lyr_12519,Enchantment Passing Through,Elton John,sgd_031164
lyr_12521,Friends Never Say Goodbye,Elton John,sgd_031169
lyr_12522,Cold As Christmas,Elton John,sgd_031147
lyr_12525,Dan Dare,Elton John,sgd_004869
lyr_12531,Big Dipper,Elton John,sgd_004846
lyr_12532,Come Back Baby,Elton John,sgd_031149
lyr_12533,And The House Fell Down,Elton John,sgd_004835
lyr_12535,House Of Cards,Elton John,sgd_031188
lyr_12536,Give Peace A Chance,Elton John,sgd_031171
lyr_12545,El Dorado,Elton John,sgd_004880
lyr_12578,Emily,Elton John,sgd_004885
lyr_12587,I Know The Truth,Elton John,sgd_031201
lyr_12589,Abide With Me,Elton John,sgd_031123
lyr_12605,Empty Sky,Elton John,sgd_004887
lyr_12606,Country Love Song,Elton John,sgd_004867
lyr_12613,Emerald,Elton John,sgd_004884
lyr_12615,Bite Your Lip,Elton John,sgd_031134
lyr_12617,All Across The Havens,Elton John,sgd_004833
lyr_12621,Dreamboat,Elton John,sgd_031158
lyr_12623,Cottonfields,Elton John,sgd_004866
lyr_12626,Gypsy Heart,Elton John,sgd_031177
lyr_12629,Circle Of Life,Elton John,sgd_004862
lyr_12630,I Cry At Night,Elton John,sgd_031194
lyr_12631,Come And Get It,Elton John,sgd_031148
lyr_12651,Ego,Elton John,sgd_031162
lyr_12656,I Saw Her Standing There,Elton John,sgd_031206
lyr_12660,Honey Roll,Elton John,sgd_004895
lyr_12661,Dancing In The End Zone,Elton John,sgd_004870
lyr_12666,Easy As Life,Elton John,sgd_031161
lyr_12677,Day Is Done,Elton John,sgd_004873
lyr_12679,Chapel Of Love,Elton John,sgd_004859
lyr_12716,Gulliver,Elton John,sgd_031176
lyr_12717,Cold Highway,Elton John,sgd_004864
lyr_12722,I Heard It Through The Grapevine,Elton John,sgd_031199
lyr_12725,In Neon,Elton John,sgd_031217
lyr_12726,Burning Buildings,Elton John,sgd_004853
lyr_12744,Amoreena,Elton John,sgd_031131
lyr_12746,Honky Tonk Women,Elton John,sgd_004897
lyr_12747,Can I Put You On,Elton John,sgd_031142
lyr_12748,Burn Down The Mission,Elton John,sgd_004852
lyr_12749,Bad Side Of The Moon,Elton John,sgd_004838
lyr_12756,Between Seventeen And Twenty,Elton John,sgd_004845
lyr_12758,Crazy Water,Elton John,sgd_031151
lyr_12759,If The River Can Bend,Elton John,sgd_031212
lyr_12760,Cage The Songbird,Elton John,sgd_004854
lyr_12766,Idol,Elton John,sgd_031210
lyr_12768,Chameleon,Elton John,sgd_004858
lyr_12774,Boogie Pilgrim,Elton John,sgd_031138
lyr_12778,Blessed,Elton John,sgd_004847
lyr_12779,House,Elton John,sgd_031187
lyr_12781,Believe,Elton John,sgd_004842
lyr_12782,Belfast,Elton John,sgd_004841
lyr_12788,Born Bad,Elton John,sgd_031139
lyr_12794,Cold,Elton John,sgd_031146
lyr_12797,Club At The End Of The Street,Elton John,sgd_004863
lyr_12798,Amazes Me,Elton John,sgd_031129
lyr_12801,I Never Knew Her Name,Elton John,sgd_031205
lyr_12802,Healing Hands,Elton John,sgd_031180
lyr_12804,Blue Avenue,Elton John,sgd_031135
lyr_12806,Dark Diamond,Elton John,sgd_004872
lyr_12809,High Flying Bird,Elton John,sgd_031184
lyr_12812,I Want Love,Elton John,sgd_031209
lyr_12815,Have Mercy On The Criminal,Elton John,sgd_031179
lyr_12818,Ballad Of The Boy In The Red Shoes,Elton John,sgd_004840
lyr_12821,American Triangle,Elton John,sgd_031130
lyr_12831,Born To Lose,Elton John,sgd_031140
lyr_12832,If You Were Me,Elton John,sgd_004902
lyr_12837,Duets For One,Elton John,sgd_031159
lyr_12838,Go On And On,Elton John,sgd_031173
lyr_12841,Bennie And The Jets,Elton John,sgd_004843
lyr_12848,Crocodile Rock,Elton John,sgd_031152
lyr_12849,Daniel,Elton John,sgd_004871
lyr_12851,Border Song,Elton John,sgd_004849
lyr_12853,Amy,Elton John,sgd_031132
lyr_12858,Honky Cat,Elton John,sgd_004896
lyr_12864,A Word In Spanish,Elton John,sgd_004832
lyr_12870,Hercules,Elton John,sgd_031181
lyr_12875,I Need You To Turn To,Elton John,sgd_031204
lyr_12883,Goodbye Marlon Brando,Elton John,sgd_031174
lyr_12886,Georgia,Elton John,sgd_004888
lyr_12892,Flinstone Boy,Elton John,sgd_031166
lyr_12902,Chasing The Crown,Elton John,sgd_004860
lyr_12907,Dear God,Elton John,sgd_004874
lyr_12944,Worried Man,Devo,sgd_029687
lyr_12953,Strange Pursuit,Devo,sgd_029669
lyr_12954,Triumph Of The Will,Devo,sgd_029680
lyr_12955,Soft Things,Devo,sgd_029664
lyr_12958,Race Of Doom,Devo,sgd_004166
lyr_12959,The Super Thing,Devo,sgd_029676
lyr_12960,Pity You,Devo,sgd_029648
lyr_12961,Timing X,Devo,sgd_029678
lyr_12963,Love Without Anger,Devo,sgd_029632
lyr_12965,Blockhead,Devo,sgd_029596
lyr_12969,Beautiful World,Devo,sgd_029594
lyr_12970,One Dumb Thing,Devo,sgd_029641
lyr_12971,Through Being Cool,Devo,sgd_029677
lyr_12972,Pink Pussycat,Devo,sgd_029647
lyr_12977,Secret Agent Man,Devo,sgd_029657
lyr_12982,Clockout,Devo,sgd_029601
lyr_12983,Enough Said,Devo,sgd_029609
lyr_12984,The Day My Baby Gave Me A Surprize,Devo,sgd_029671
lyr_12988,Red Eye,Devo,sgd_029654
lyr_12994,Going Under,Devo,sgd_029616
lyr_12995,Working In A Coal Mine,Devo,sgd_029686
lyr_12996,Social Fools,Devo,sgd_029663
lyr_12997,Devo Has Feelings Too,Devo,sgd_004157
lyr_12999,Jimmy,Devo,sgd_004164
lyr_13000,Golden Energy,Devo,sgd_029617
lyr_13001,Here To Go,Devo,sgd_029620
lyr_13003,Turn Around,Devo,sgd_004177
lyr_13004,The Big Picture,Devo,sgd_004174
lyr_13006,Pink Jazz Trancers,Devo,sgd_029646
lyr_13007,Buttered Beauties,Devo,sgd_029597
lyr_13008,The Rope Song,Devo,sgd_029672
lyr_13010,When We Do It,Devo,sgd_004178
lyr_13011,I Need A Chick,Devo,sgd_029624
lyr_13015,Spin The Wheel,Devo,sgd_004168
lyr_13016,Freedom Of Choice,Devo,sgd_029613
lyr_13018,Fraulein,Devo,sgd_029612
lyr_13020,Bamboo Bimbo,Devo,sgd_029593
lyr_13021,Catch Me If You Can,Devo,sgd_029599
lyr_13025,Fountain Of Filth,Devo,sgd_029611
lyr_13026,Shout,Devo,sgd_029659
lyr_13027,What I Must Do,Devo,sgd_029684
lyr_13029,34C,Devo,sgd_029587
lyr_13030,Girl U Want,Devo,sgd_029614
lyr_13031,The 4Th Dimension,Devo,sgd_004173
lyr_13033,Part Of You,Devo,sgd_029643
lyr_13035,Plain Truth,Devo,sgd_029649
lyr_13036,Super Cop,Devo,sgd_004169
lyr_13038,Patterns,Devo,sgd_029644
lyr_13039,Uncontrollable Urge,Devo,sgd_029682
lyr_13040,Chango,Devo,sgd_029600
lyr_13044,Happy Guy,Devo,sgd_004162
lyr_13045,Disco Dancer,Devo,sgd_004158
lyr_13049,Agitated,Devo,sgd_029588
lyr_13050,Whip It,Devo,sgd_004179
lyr_13053,Man Turned Inside Out,Devo,sgd_029633
lyr_13055,Gut Feeling,Devo,sgd_004161
lyr_13057,Mongoloid,Devo,sgd_029636
lyr_13058,Stuck In A Loop,Devo,sgd_029670
lyr_13059,All Of Us,Devo,sgd_029589
lyr_13060,Jocko Homo,Devo,sgd_029629
lyr_13063,Speed Racer,Devo,sgd_029668
lyr_13064,Words Get Stuck In My Throat,Devo,sgd_029685
lyr_13065,Huboon Stomp,Devo,sgd_029621
lyr_13067,Morning Dew,Devo,sgd_029637
lyr_13069,U Got Me Bugged,Devo,sgd_029681
lyr_13070,Find Out,Devo,sgd_004159
lyr_13075,Time Out For Fun,Devo,sgd_004175
lyr_13076,Planet Earth,Devo,sgd_029650
lyr_13078,I Desire,Devo,sgd_029623
lyr_13080,Puppet Boy,Devo,sgd_029653
lyr_13081,Baby Doll,Devo,sgd_029592
lyr_13083,Growing Pains,Devo,sgd_029619
lyr_13084,The Spirit Of Jfk,Devo,sgd_029675
lyr_13086,Gates Of Steel,Devo,sgd_004160
lyr_13087,Dawghaus,Devo,sgd_004156
lyr_13088,Cold War,Devo,sgd_029603
lyr_13089,Jurisdiction Of Love,Devo,sgd_029630
lyr_13091,Goo Goo Itch,Devo,sgd_029618
lyr_13093,Sexi Luv,Devo,sgd_029658
lyr_13094,I Been Refused,Devo,sgd_029622
lyr_13096,The Shadow,Devo,sgd_029674
lyr_13099,Explosions,Devo,sgd_029610
lyr_13100,Space Girl Blues,Devo,sgd_029667
lyr_13105,Some Things Never Change,Devo,sgd_029665
lyr_13106,Please Please,Devo,sgd_029651
lyr_13108,The Satisfied Mind,Devo,sgd_029673
lyr_13109,Snowball,Devo,sgd_029662
lyr_13110,Satisfaction,Devo,sgd_029656
lyr_13111,Out Of Sync,Devo,sgd_029642
lyr_13112,Big Mess,Devo,sgd_029595
lyr_13123,Go Monkey Go,Devo,sgd_029615
lyr_13127,Peace,Depeche Mode,sgd_029558
lyr_13130,Wrong,Depeche Mode,sgd_029586
lyr_13131,Ghost,Depeche Mode,sgd_029517
lyr_13132,Light,Depeche Mode,sgd_029540
lyr_13133,Fragile Tension,Depeche Mode,sgd_004099
lyr_13134,In Sympathy,Depeche Mode,sgd_004111
lyr_13135,The Sun And The Moon And The Stars,Depeche Mode,sgd_029577
lyr_13136,Oh Well,Depeche Mode,sgd_004121
lyr_13137,Hole To Feed,Depeche Mode,sgd_029525
lyr_13138,Corrupt,Depeche Mode,sgd_029508
lyr_13139,Perfect,Depeche Mode,sgd_029559
lyr_13142,Jezebel,Depeche Mode,sgd_004115
lyr_13143,Little Soul,Depeche Mode,sgd_029542
lyr_13144,In Chains,Depeche Mode,sgd_029531
lyr_13145,Come Back,Depeche Mode,sgd_029505
lyr_13146,Personal Jesus,Depeche Mode,sgd_004124
lyr_13147,Rush,Depeche Mode,sgd_004128
lyr_13148,Policy Of Truth,Depeche Mode,sgd_029562
lyr_13150,Everything Counts,Depeche Mode,sgd_004096
lyr_13151,World In My Eyes,Depeche Mode,sgd_004155
lyr_13154,Shout,Depeche Mode,sgd_029569
lyr_13158,In Your Room,Depeche Mode,sgd_029533
lyr_13159,Master And Servant,Depeche Mode,sgd_029547
lyr_13160,Get The Balance Right,Depeche Mode,sgd_029516
lyr_13162,Strangelove,Depeche Mode,sgd_029570
lyr_13164,Useless,Depeche Mode,sgd_004151
lyr_13168,Never Let Me Down Again,Depeche Mode,sgd_029551
lyr_13171,Walking In My Shoes,Depeche Mode,sgd_029584
lyr_13173,Nothing,Depeche Mode,sgd_029555
lyr_13175,Route 66,Depeche Mode,sgd_004127
lyr_13176,I Feel You,Depeche Mode,sgd_004106
lyr_13178,Free,Depeche Mode,sgd_029514
lyr_13182,Dirt,Depeche Mode,sgd_029510
lyr_13183,Newborn,Depeche Mode,sgd_004120
lyr_13186,The Child Inside,Depeche Mode,sgd_029572
lyr_13192,Always,Depeche Mode,sgd_029498
lyr_13193,Happens All The Time,Depeche Mode,sgd_029522
lyr_13194,Welcome To My World,Depeche Mode,sgd_029585
lyr_13198,Heaven,Depeche Mode,sgd_004103
lyr_13199,Alone,Depeche Mode,sgd_029497
lyr_13201,Goodbye,Depeche Mode,sgd_029519
lyr_13202,Should Be Higher,Depeche Mode,sgd_029567
lyr_13203,Long Time Lie,Depeche Mode,sgd_029543
lyr_13207,John The Revelator,Depeche Mode,sgd_004116
lyr_13208,Macro,Depeche Mode,sgd_029545
lyr_13209,Precious,Depeche Mode,sgd_029563
lyr_13210,The Darkest Star,Depeche Mode,sgd_029573
lyr_13212,Suffer Well,Depeche Mode,sgd_004141
lyr_13213,Damaged People,Depeche Mode,sgd_004093
lyr_13215,I Want It All,Depeche Mode,sgd_004109
lyr_13216,The Sinner In Me,Depeche Mode,sgd_004147
lyr_13217,A Question Of Time,Depeche Mode,sgd_029496
lyr_13218,Waiting For The Night,Depeche Mode,sgd_029583
lyr_13219,Dressed In Black,Depeche Mode,sgd_029512
lyr_13220,Behind The Wheel,Depeche Mode,sgd_004088
lyr_13221,Stripped,Depeche Mode,sgd_029571
lyr_13222,Fly On The Windscreen,Depeche Mode,sgd_004097
lyr_13223,Enjoy The Silence,Depeche Mode,sgd_029513
lyr_13224,Home,Depeche Mode,sgd_004105
lyr_13225,Told You So,Depeche Mode,sgd_029579
lyr_13228,I Sometimes Wish I Was Dead,Depeche Mode,sgd_004108
lyr_13231,I Like It,Depeche Mode,sgd_004107
lyr_13238,Only When I Lose Myself,Depeche Mode,sgd_029557
lyr_13239,My Secret Garden,Depeche Mode,sgd_029550
lyr_13241,The Bottom Line,Depeche Mode,sgd_004144
lyr_13242,In Your Memory,Depeche Mode,sgd_029532
lyr_13243,Surrender,Depeche Mode,sgd_004142
lyr_13244,Sister Of Night,Depeche Mode,sgd_004135
lyr_13245,Leave In Silence,Depeche Mode,sgd_029538
lyr_13248,Any Second Now,Depeche Mode,sgd_004086
lyr_13251,Two Minute Warning,Depeche Mode,sgd_004150
lyr_13252,Addiction,Depeche Mode,sgd_004083
lyr_13254,Freestate,Depeche Mode,sgd_004101
lyr_13255,Pipeline,Depeche Mode,sgd_029561
lyr_13256,The Love Thieves,Depeche Mode,sgd_004146
lyr_13257,Set Me Free,Depeche Mode,sgd_004133
lyr_13259,Insight,Depeche Mode,sgd_004112
lyr_13261,Reason Man,Depeche Mode,sgd_004126
lyr_13263,Barrel Of A Gun,Depeche Mode,sgd_004087
lyr_13264,Monument,Depeche Mode,sgd_029549
lyr_13267,Fools,Depeche Mode,sgd_004098
lyr_13268,Satellite,Depeche Mode,sgd_004130
lyr_13270,The Landscape Is Changing,Depeche Mode,sgd_004145
lyr_13271,Sea Of Sin,Depeche Mode,sgd_004131
lyr_13275,Happiest Girl,Depeche Mode,sgd_004102
lyr_13276,The Price Of Love,Depeche Mode,sgd_029576
lyr_13279,Dangerous,Depeche Mode,sgd_029509
lyr_13281,Martyr,Depeche Mode,sgd_029546
lyr_13284,Shame,Depeche Mode,sgd_029566
lyr_13286,The Meaning Of Love,Depeche Mode,sgd_029575
lyr_13290,A Photograph Of You,Depeche Mode,sgd_029494
lyr_13292,Ice Machine,Depeche Mode,sgd_029529
lyr_13296,See You,Depeche Mode,sgd_004132
lyr_13297,More Than A Party,Depeche Mode,sgd_004118
lyr_13301,I Feel Loved,Depeche Mode,sgd_029527
lyr_13302,I Am You,Depeche Mode,sgd_029526
lyr_13303,Comatose,Depeche Mode,sgd_029504
lyr_13304,When The Body Speaks,Depeche Mode,sgd_004153
lyr_13305,Goodnight Lovers,Depeche Mode,sgd_029520
lyr_13307,Dream On,Depeche Mode,sgd_029511
lyr_13308,The Dead Of Night,Depeche Mode,sgd_029574
lyr_13309,Breathe,Depeche Mode,sgd_029502
lyr_13310,Shine,Depeche Mode,sgd_004134
lyr_13311,The Sweetest Condition,Depeche Mode,sgd_004148
lyr_13313,Freelove,Depeche Mode,sgd_004100
lyr_13314,Puppets,Depeche Mode,sgd_029564
lyr_13318,No Disco,Depeche Mode,sgd_029554
lyr_13319,New Life,Depeche Mode,sgd_029553
lyr_13321,Photographic,Depeche Mode,sgd_029560
lyr_13322,Dreaming Of Me,Depeche Mode,sgd_004095
lyr_13326,Sweetest Perfection,Depeche Mode,sgd_004143
lyr_13328,Mercy In You,Depeche Mode,sgd_029548
lyr_13329,Blue Dress,Depeche Mode,sgd_029500
lyr_13331,Condemnation,Depeche Mode,sgd_004092
lyr_13332,Judas,Depeche Mode,sgd_029536
lyr_13333,World Full Of Nothing,Depeche Mode,sgd_004154
lyr_13334,If You Want,Depeche Mode,sgd_004110
lyr_13337,A Question Of Lust,Depeche Mode,sgd_029495
lyr_13338,One Caress,Depeche Mode,sgd_004122
lyr_13340,Higher Love,Depeche Mode,sgd_004104
lyr_13341,Lie To Me,Depeche Mode,sgd_029539
lyr_13343,People Are People,Depeche Mode,sgd_004123
lyr_13344,Shake The Disease,Depeche Mode,sgd_029565
lyr_13345,To Have And To Hold,Depeche Mode,sgd_029578
lyr_13346,Stories Of Old,Depeche Mode,sgd_004140
lyr_13347,Halo,Depeche Mode,sgd_029521
lyr_13348,Here Is The House,Depeche Mode,sgd_029524
lyr_13349,Sacred,Depeche Mode,sgd_004129
lyr_13350,Something To Do,Depeche Mode,sgd_004138
lyr_13351,Black Celebration,Depeche Mode,sgd_004090
lyr_13353,Clean,Depeche Mode,sgd_004091
lyr_13354,Somebody,Depeche Mode,sgd_004137
lyr_13355,Get Right With Me,Depeche Mode,sgd_029515
lyr_13356,But Not Tonight,Depeche Mode,sgd_029503
lyr_13358,New Dress,Depeche Mode,sgd_029552
lyr_13359,Blasphemous Rumours,Depeche Mode,sgd_029499
lyr_13360,Little 15,Depeche Mode,sgd_004117
lyr_13361,The Things You Said,Depeche Mode,sgd_004149
lyr_13362,I Want You Now,Depeche Mode,sgd_029528
lyr_13364,Kiss The Day,Def Leppard,sgd_029360
lyr_13371,Too Late For Love,Def Leppard,sgd_029389
lyr_13372,Now,Def Leppard,sgd_029371
lyr_13373,Armageddon It,Def Leppard,sgd_029307
lyr_13374,Another Hit And Run,Def Leppard,sgd_004026
lyr_13375,Let It Go,Def Leppard,sgd_029361
lyr_13376,Rocket,Def Leppard,sgd_004051
lyr_13377,Have You Ever Needed Someone So Bad,Def Leppard,sgd_029345
lyr_13379,Die Hard The Hunter,Def Leppard,sgd_029323
lyr_13381,Rock Of Ages,Def Leppard,sgd_029380
lyr_13382,Rock Brigade,Def Leppard,sgd_004048
lyr_13383,Miss You In A Heartbeat,Def Leppard,sgd_004038
lyr_13385,Love Bites,Def Leppard,sgd_029366
lyr_13386,Wasted,Def Leppard,sgd_029397
lyr_13388,No Matter What,Def Leppard,sgd_004041
lyr_13390,Animal,Def Leppard,sgd_004025
lyr_13391,Pour Some Sugar On Me,Def Leppard,sgd_004045
lyr_13392,Photograph,Def Leppard,sgd_029376
lyr_13393,Hysteria,Def Leppard,sgd_029352
lyr_13395,Promises,Def Leppard,sgd_029377
lyr_13396,Paper Sun,Def Leppard,sgd_029375
lyr_13398,Heaven Is,Def Leppard,sgd_029347
lyr_13399,Women,Def Leppard,sgd_029402
lyr_13401,All I Want Is Everything,Def Leppard,sgd_029304
lyr_13402,Slang,Def Leppard,sgd_029382
lyr_13403,Deliver Me,Def Leppard,sgd_029321
lyr_13404,Work It Out,Def Leppard,sgd_029403
lyr_13405,Turn To Dust,Def Leppard,sgd_029391
lyr_13406,Breathe A Sigh,Def Leppard,sgd_029312
lyr_13408,Where Does Love Go When It Dies,Def Leppard,sgd_029400
lyr_13409,Blood Runs Cold,Def Leppard,sgd_004027
lyr_13410,Pearl Of Euphoria,Def Leppard,sgd_004043
lyr_13411,Gift Of Flesh,Def Leppard,sgd_029333
lyr_13413,When The Walls Came Tumbling Down,Def Leppard,sgd_029399
lyr_13414,Stand Up,Def Leppard,sgd_029385
lyr_13415,From The Inside,Def Leppard,sgd_029332
lyr_13416,Scar,Def Leppard,sgd_004055
lyr_13417,Cry,Def Leppard,sgd_029319
lyr_13419,Move With Me Slowly,Def Leppard,sgd_004039
lyr_13420,Rocks Off,Def Leppard,sgd_004052
lyr_13421,Who Do You Love,Def Leppard,sgd_029401
lyr_13423,I Am Your Child,Def Leppard,sgd_029353
lyr_13424,Sorrow Is A Woman,Def Leppard,sgd_029383
lyr_13425,Action,Def Leppard,sgd_029303
lyr_13426,Love And Affection,Def Leppard,sgd_004034
lyr_13427,10538 Overture,Def Leppard,sgd_029301
lyr_13428,Everyday,Def Leppard,sgd_029328
lyr_13430,On Through The Night,Def Leppard,sgd_029372
lyr_13431,I Wanna Be Your Hero,Def Leppard,sgd_029354
lyr_13432,Ring Of Fire,Def Leppard,sgd_004047
lyr_13433,Unbelievable,Def Leppard,sgd_029393
lyr_13434,Girl Like You,Def Leppard,sgd_029335
lyr_13435,Hello America,Def Leppard,sgd_029349
lyr_13437,Hell Raiser,Def Leppard,sgd_029348
lyr_13439,I Wanna Touch You,Def Leppard,sgd_029355
lyr_13440,Only After Dark,Def Leppard,sgd_029373
lyr_13442,21St Century Sha La La La Girl,Def Leppard,sgd_029302
lyr_13443,Two Steps Behind,Def Leppard,sgd_029392
lyr_13444,Demolition Man,Def Leppard,sgd_029322
lyr_13446,All Night,Def Leppard,sgd_029305
lyr_13447,Overture,Def Leppard,sgd_029374
lyr_13449,Burnout,Def Leppard,sgd_029314
lyr_13450,Fractured Love,Def Leppard,sgd_004030
lyr_13452,Little Bit Of Love,Def Leppard,sgd_029363
lyr_13453,Stagefright,Def Leppard,sgd_029384
lyr_13455,Rock On,Def Leppard,sgd_004049
lyr_13456,Torn To Shreds,Def Leppard,sgd_029390
lyr_13460,Waterloo Sunset,Def Leppard,sgd_029398
lyr_13462,Excitable,Def Leppard,sgd_029329
lyr_13463,Make Love Like A Man,Def Leppard,sgd_004035
lyr_13466,Immortal,Def Leppard,sgd_004031
lyr_13471,No No No,Def Leppard,sgd_029370
lyr_13473,Satellite,Def Leppard,sgd_004054
lyr_13474,Run Riot,Def Leppard,sgd_004053
lyr_13475,Worlds Collide,Def Leppard,sgd_004062
lyr_13476,20Th Century Boy,Def Leppard,sgd_004023
lyr_13477,It Could Be You,Def Leppard,sgd_029356
lyr_13478,White Lightning,Def Leppard,sgd_004061
lyr_13479,Street Life,Def Leppard,sgd_004057
lyr_13481,To Be Alive,Def Leppard,sgd_029387
lyr_13482,Personal Property,Def Leppard,sgd_004044
lyr_13483,Gravity,Def Leppard,sgd_029341
lyr_13484,Goodbye,Def Leppard,sgd_029340
lyr_13486,Answer To The Master,Def Leppard,sgd_029306
lyr_13487,Guilty,Def Leppard,sgd_029342
lyr_13489,Ride Into The Sun,Def Leppard,sgd_004046
lyr_13490,Lady Strange,Def Leppard,sgd_004032
lyr_13491,Back In Your Face,Def Leppard,sgd_029308
lyr_13494,Desert Song,Def Leppard,sgd_004029
lyr_13495,Four Letter Word,Def Leppard,sgd_029331
lyr_13497,Hanging On The Telephone,Def Leppard,sgd_029344
lyr_13498,Day After Day,Def Leppard,sgd_029320
lyr_13500,Stay With Me,Def Leppard,sgd_029386
lyr_13501,Gods Of War,Def Leppard,sgd_029338
lyr_13503,Under My Wheels,Def Leppard,sgd_029395
lyr_13505,Let Me Be The One,Def Leppard,sgd_029362
lyr_13506,Undefeated,Def Leppard,sgd_029394
lyr_13522,Tomorrow,Def Leppard,sgd_029388
lyr_13523,Nine Lives,Def Leppard,sgd_004040
lyr_13524,Cruise Control,Def Leppard,sgd_029318
lyr_13525,Love,Def Leppard,sgd_029365
lyr_13526,Bad Actress,Def Leppard,sgd_029309
lyr_13527,Come Undone,Def Leppard,sgd_004028
lyr_13528,Go,Def Leppard,sgd_029337
lyr_13530,Only The Good Die Young,Def Leppard,sgd_004042
lyr_13531,Hallucinate,Def Leppard,sgd_029343
lyr_13938,Porterville,Creedence Clearwater Revival,sgd_028359
lyr_13940,Gloomy,Creedence Clearwater Revival,sgd_028346
lyr_13942,Hello Mary Lou,Creedence Clearwater Revival,sgd_003524
lyr_13944,Pagan Baby,Creedence Clearwater Revival,sgd_003529
lyr_13947,Someday Never Comes,Creedence Clearwater Revival,sgd_028361
lyr_13948,Lodi,Creedence Clearwater Revival,sgd_028354
lyr_13955,Bad Moon Rising,Creedence Clearwater Revival,sgd_003522
lyr_13957,It Came Out Of The Sky,Creedence Clearwater Revival,sgd_028352
lyr_13958,Born To Move,Creedence Clearwater Revival,sgd_028339
lyr_13960,Green River,Creedence Clearwater Revival,sgd_028349
lyr_13963,Sweet Home Alabama,Creedence Clearwater Revival,sgd_028363
lyr_13972,Commotion,Creedence Clearwater Revival,sgd_028340
lyr_13975,I Put A Spell On You,Creedence Clearwater Revival,sgd_028351
lyr_13976,Molina,Creedence Clearwater Revival,sgd_003528
lyr_13980,Fortunate Son,Creedence Clearwater Revival,sgd_028344
lyr_13981,Get Down Woman,Creedence Clearwater Revival,sgd_028345
lyr_13982,Tombstone Shadow,Creedence Clearwater Revival,sgd_028365
lyr_13983,Wrote A Song For Everyone,Creedence Clearwater Revival,sgd_028369
lyr_13986,Effigy,Creedence Clearwater Revival,sgd_028342
lyr_13989,Take It Like A Friend,Creedence Clearwater Revival,sgd_028364
lyr_13991,Jeremiah Was A Bullfrog,Creedence Clearwater Revival,sgd_028353
lyr_13995,Looking Out My Back Door,Creedence Clearwater Revival,sgd_003527
lyr_13999,Ramble Tamble,Creedence Clearwater Revival,sgd_003531
lyr_14000,Proud Mary,Creedence Clearwater Revival,sgd_003530
lyr_14004,My Baby Left Me,Creedence Clearwater Revival,sgd_028357
lyr_14005,Good Golly Miss Molly,Creedence Clearwater Revival,sgd_028347
lyr_14006,Bootleg,Creedence Clearwater Revival,sgd_028338
lyr_14008,Born On The Bayou,Creedence Clearwater Revival,sgd_003523
lyr_14011,Run Through The Jungle,Creedence Clearwater Revival,sgd_028360
lyr_14012,Up Around The Bend,Creedence Clearwater Revival,sgd_028367
lyr_14013,Long As I Can See The Light,Creedence Clearwater Revival,sgd_028355
lyr_14015,Graveyard Train,Creedence Clearwater Revival,sgd_028348
lyr_14016,I Heard It Through The Grapevine,Creedence Clearwater Revival,sgd_003525
